=================================================================================
IMPORT LOG - EXCEL IMPORT
Date: 2026-03-28 11:00:48
Start Date: 2021-04-12
License Type: FL-III
Allowed Classes: W, V, M, F, D, K, G, R
=================================================================================

[2026-03-28 11:00:48] [START] Import started - File: BRAND TYPES Final_transformed_with_barcode.xlsx, Type: excel, Start Date: 2021-04-12
[2026-03-28 11:01:00] [INFO] Excel Headers found: Code, ItemName, PrintName, Size, PPrice, BPrice, MPrice, RPrice, LIQFLAG, OpeningBalance, Category, Class, SubClass, barcode
[2026-03-28 11:01:06] [SKIPPED] Row: 898 | Code: SCMLW0028362 | Item: Casa El Unico Tempranillo | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 905 | Code: SCMWN0019932 | Item: Chandon Brut | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 906 | Code: SCMWN0038109 | Item: Chandon Brut | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 907 | Code: SCMWN0030772 | Item: Chandon Brut | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 908 | Code: SCMWN0021626 | Item: Chandon Brut Rose Classic | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 909 | Code: SCMWN0019933 | Item: Chandon Delice | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 910 | Code: SCMWN0019315 | Item: CHANTILLI ZINFANDEL-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 911 | Code: SCMWN0019316 | Item: CHANTILLI ZINFANDEL-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 912 | Code: SCMWN0019083 | Item: Chenin Blanc -WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 913 | Code: SCMWN0019084 | Item: Chenin Blanc -WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 914 | Code: SCMWN0019085 | Item: Chenin Blanc -WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 988 | Code: SCMWN0019664 | Item: Come ON Charlie-SW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:06] [SKIPPED] Row: 989 | Code: SCMWN0019663 | Item: Come ON Charlie-SW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1180 | Code: SCMIT0018493 | Item: Dewars Signature | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1235 | Code: SCMIT0018517 | Item: DON ANGEL ORD GOLD TEQUILA | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1236 | Code: SCMLS0035681 | Item: Don Angel Rare Reserve Blanco Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1237 | Code: SCMLS0035682 | Item: Don Angel Rare Reserve Blanco Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1238 | Code: SCMLS0040685 | Item: Don Angel Rare Reserve Tequila ORO | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1239 | Code: SCMIT0018700 | Item: DON ANGEL TAQUILA GOLD | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1240 | Code: SCMIT0018439 | Item: DON ANGEL TAQUILA SILVER | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1241 | Code: SCMIT0018437 | Item: DON ANGEL TAQUILA SILVER | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1242 | Code: SCMIT0018438 | Item: DON ANGEL TAQUILA SILVER | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1243 | Code: SCMLS0020904 | Item: Don Angel Tequila Blanco | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1244 | Code: SCMLS0021592 | Item: Don Angel Tequila Blanco | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1245 | Code: SCMLS0020906 | Item: Don Angel Tequila Blanco | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1246 | Code: SCMLS0020905 | Item: Don Angel Tequila Blanco | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1247 | Code: SCMLS0031771 | Item: Dos Flamos Tequilla Blanco | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1267 | Code: SCMLS0022597 | Item: El Jimador Bianco Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1268 | Code: SCMLS0022596 | Item: El Jimador Bianco Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1269 | Code: SCMLS0023676 | Item: El Jimador Reposado Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1270 | Code: SCMLS0023116 | Item: El Jimador Reposado Tequila | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1271 | Code: SCMWN0019321 | Item: EMPEROR SPARKLING -RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1272 | Code: SCMWN0019320 | Item: EMPEROR SPARKLING -RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1273 | Code: SCMWN0019319 | Item: EMPEROR SPARKLING -RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1274 | Code: SCMWN0019323 | Item: EMPEROR SPARKLING-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1275 | Code: SCMWN0019322 | Item: EMPEROR SPARKLING-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1276 | Code: SCMWN0019324 | Item: EMPEROR SPARKLING-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1335 | Code: SCMIT0025300 | Item: Famous Grouse 18 Years | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1336 | Code: SCMWN0031814 | Item: FIGARO EXTRA STRONG | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1337 | Code: SCMWN0031813 | Item: FIGARO STRONG | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1375 | Code: SCMWN0019242 | Item: Four Seasons Classics-Chenin Blanc-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1376 | Code: SCMWN0019243 | Item: Four Seasons Classics-Chenin Blanc-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1379 | Code: SCMWN0019244 | Item: Four Seasons Classics-Sauvignon Blanc-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1380 | Code: SCMWN0019245 | Item: Four Seasons Classics-Sauvignon Blanc-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1383 | Code: SCMWN0019254 | Item: Four Seasons Classics-Viognier-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1384 | Code: SCMWN0019255 | Item: Four Seasons Classics-Viognier-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1393 | Code: SCMWN0019539 | Item: FRATELLI CHENIN BLANC-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1394 | Code: SCMWN0019538 | Item: FRATELLI CHENIN BLANC-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1395 | Code: SCMWN0019529 | Item: FRATELLI CLASSIC CHENIN-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1396 | Code: SCMWN0019530 | Item: FRATELLI CLASSIC CHENIN-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1402 | Code: SCMWN0035205 | Item: FRATELLI MASTER SELECTION SANGIOVESE ROSE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1407 | Code: SCMWN0019577 | Item: FRATELLI SANGIOVESE BIANCO-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1408 | Code: SCMWN0019578 | Item: FRATELLI SANGIOVESE BIANCO-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1409 | Code: SCMWN0019563 | Item: FRATELLI SANGIOVESE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1410 | Code: SCMWN0019564 | Item: FRATELLI SANGIOVESE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1411 | Code: SCMWN0019540 | Item: FRATELLI SAUVIGNON BLANC-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1412 | Code: SCMWN0019541 | Item: FRATELLI SAUVIGNON BLANC-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1413 | Code: SCMWN0019559 | Item: FRATELLI SAUVIGNON BLANC-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1414 | Code: SCMWN0019569 | Item: FRATELLI SETTE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1415 | Code: SCMWN0037885 | Item: FRATELLI SETTE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1416 | Code: SCMWN0027170 | Item: FRATELLI SETTE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1417 | Code: SCMWN0019568 | Item: FRATELLI SETTE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1418 | Code: SCMWN0019567 | Item: FRATELLI SETTE-RW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1459 | Code: SCMLS0023567 | Item: GENTLEMAN JACK | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1460 | Code: SCMIT0023115 | Item: GENTLEMAN JACK RARE TENNESSEE LIQUOUR | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1480 | Code: SCMLS0025437 | Item: GLENMORANGIE 18 YO | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1481 | Code: SCMLS0020999 | Item: GLENMORANGIE 18 YO | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1482 | Code: SCMLS0028281 | Item: GLENMORANGIE HIGHLAND SINGLE MALT | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1487 | Code: SCMLS0020997 | Item: GLENMORANGIE QUINTA RUBAN | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1488 | Code: SCMLS0029037 | Item: GLENMORANGIE THE LASANTA 12 YO | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1496 | Code: SCMKS0033342 | Item: Godawan Single Malt Rich and Rounded Artisan Whisk | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1519 | Code: SCMIT0019042 | Item: Gold Reserve | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1543 | Code: SCMWN0019580 | Item: GRAN CUVEE BRUT | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1544 | Code: SCMWN0019579 | Item: GRAN CUVEE BRUT | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1545 | Code: SCMWN0019656 | Item: GRAN CUVEE BRUT ROSE-SP | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:13] [SKIPPED] Row: 1546 | Code: SCMWN0019655 | Item: GRAN CUVEE BRUT ROSE-SP | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1789 | Code: SCMWN0021711 | Item: Grover Chenin Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1790 | Code: SCMWN0020362 | Item: Grover Chenin Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1791 | Code: SCMWN0020361 | Item: Grover Chenin Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1792 | Code: SCMWN0020349 | Item: Grover La Reserve | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1793 | Code: SCMWN0020350 | Item: Grover La Reserve | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1794 | Code: SCMWN0020352 | Item: Grover La Reserve Blanc | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1795 | Code: SCMWN0020351 | Item: Grover La Reserve Blanc | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1799 | Code: SCMWN0020382 | Item: Grover Rose Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1800 | Code: SCMWN0021713 | Item: Grover Rose Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1801 | Code: SCMWN0020381 | Item: Grover Rose Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1802 | Code: SCMWN0020358 | Item: Grover Sauvignon Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1803 | Code: SCMWN0021714 | Item: Grover Sauvignon Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1804 | Code: SCMWN0020357 | Item: Grover Sauvignon Blanc Art Collection | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1822 | Code: SCMLS0037244 | Item: Havana Club Ahenjo 3 Anos Rhum | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1823 | Code: SCMLS0023009 | Item: Havana Club Ahenjo 3 Anos Rhum | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1825 | Code: SCMLS0030596 | Item: HAVANA CLUB ANEJO AGED 7 ANOS YEARS | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1915 | Code: SCMKB0031623 | Item: HOEGAARDEN BELGIAN BLANCHE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1916 | Code: SCMKB0031622 | Item: HOEGAARDEN BELGIAN BLANCHE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1917 | Code: SCMKB0030030 | Item: HOEGAARDEN BELGIAN BLANCHE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1918 | Code: SCMKB0030031 | Item: HOEGAARDEN BELGIAN BLANCHE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1919 | Code: SCMKB0039630 | Item: HOEGAARDEN BELGIAN BLANCHE | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1922 | Code: SCMKB0031621 | Item: Hoegaarden Witbier Nectarine | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1923 | Code: SCMKB0031620 | Item: Hoegaarden Witbier Nectarine | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1924 | Code: SCMKB0040619 | Item: Hoegaarden Witbier Nectarine | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1925 | Code: SCMKB0031618 | Item: Hoegaarden Witbier Rosee | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1926 | Code: SCMKB0040584 | Item: Hoegaarden Witbier Rosee | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1927 | Code: SCMKB0031619 | Item: Hoegaarden Witbier Rosee | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1959 | Code: SCMKS0036502 | Item: INACAN LIIT | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1989 | Code: SCMKS0020268 | Item: Indian Honey Shot(s) | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1990 | Code: SCMKS0020269 | Item: Indian Honey Shot(s) | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1991 | Code: SCMKS0020270 | Item: Indian Honey Shot(s) | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 1992 | Code: SCMKS0020267 | Item: Indian Honey Shot(s) | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:18] [SKIPPED] Row: 2039 | Code: SCMWN0019964 | Item: Indus Chenin Blanc-WW | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2065 | Code: SCMIT0019043 | Item: J. W. Blue Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2066 | Code: SCMIT0019036 | Item: J.W. Black Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2067 | Code: SCMIT0019035 | Item: J.W. Black Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2068 | Code: SCMIT0019034 | Item: J.W. Black Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2069 | Code: SCMIT0019033 | Item: J.W. Black Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2070 | Code: SCMIT0019032 | Item: J.W. Double Black Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2071 | Code: SCMIT0019039 | Item: J.W. Red Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2072 | Code: SCMIT0019040 | Item: J.W. Red Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2073 | Code: SCMIT0019041 | Item: J.W. Red Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2074 | Code: SCMIT0019037 | Item: J.W. Red Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2075 | Code: SCMIT0019038 | Item: J.W. Red Label | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
[2026-03-28 11:01:19] [SKIPPED] Row: 2076 | Code: SCMLS0039897 | Item: Jack Daniel's Gentleman Jack Double Mellowed Tenne | Reason: Class group 'O' not allowed for license 'FL-III' | Details: Allowed groups: W, V, M, F, D, K, G, R
